"TOA5","CR1000","CR1000","85255","CR1000.Std.31.03","CPU:L18038-ZJhangzhou20180603+G1.CR1","17749","BSRN1000_Day"
"2020-07-17 00:00:00",195,0.672,0.002,0.675,202.4,0.745,204.2,1.315,5.369,0,166.1,359.2,0.098,22,23.04,21,97,99.4,91,1001,1003,1000,22.95,26.46,21.56,21.83,23.02,21.02,22.27,25.36,21.04,22.49,26.98,21.06,22,25.84,20.75,0
"2020-07-18 00:00:00",196,2.284,0.077,2.252,456.4,108.8,399.1,0.999,3.93,0,159,359.3,0.074,25.09,28.63,22.43,88.2,95.6,75.58,1001,1002,999,27.84,40.23,22.57,25.67,31.71,22.24,27.45,39.53,22.11,28.04,42,22.02,28.36,44.6,21.62,0
"2020-07-19 00:00:00",197,2.747,0.052,2.727,726.8,186.3,538.2,0.854,5.697,0,198.6,359.1,0.123,28.63,32.85,24.41,82.8,99.4,63.04,998,999,997,31.18,47.3,23.51,29.12,35.55,23.98,30.9,46.3,23.5,31.42,48.18,23.42,31.63,51.79,22.57,0.043
"2020-07-20 00:00:00",198,4.95,1.384,3.791,1056,612.6,538.6,1.643,11.57,0,188.2,358.6,0.074,31.11,36.4,26.31,67.3,87.3,44.99,997,1002,995,35.48,54.63,25.84,32.14,41.03,26.22,35.22,53.14,25.55,35.62,54.75,25.05,36.23,59.76,24.79,4.595
"2020-07-21 00:00:00",199,1.055,0.003,1.062,467.3,2.98,469.8,1.716,6.067,0,164.7,358.8,0.074,25.06,26.72,23.86,87.3,97.7,78.44,1004,1006,1001,26.19,34.24,23.77,25.32,28.91,23.36,25.91,33.57,23.42,26.29,35.68,23.29,25.97,37.96,22.77,0
"2020-07-22 00:00:00",200,5.912,3.096,2.937,1056,680.4,556.2,1.237,9.89,0,202.4,358.9,0.074,27.32,34.76,23.86,86.9,97.9,56.57,1005,1007,1003,33.57,60.65,23.12,28.8,40.16,23.34,33.04,59.17,22.68,34.68,65.14,22.44,34.56,67.55,21.18,5.648
"2020-07-23 00:00:00",201,6.563,4.93,2.191,990,782.9,331.9,1.169,10.67,0,206.8,358.8,0.123,30.14,37.62,25.77,75.22,96.2,46.15,1002,1006,1000,36.86,64.19,25.25,31.72,44.39,24.54,36.1,61.12,25.31,36.88,64.94,25.13,37.14,71.3,24.46,8.76
"2020-07-24 00:00:00",202,6.684,4.576,3.158,1338,812,588.3,1.943,10.79,0,191,358.3,0.074,31.7,37.96,26.72,66.46,86.6,41.52,1000,1003,999,37.67,64.63,25.57,33.88,46.35,26.26,36.66,62.24,25.66,37.14,64.43,25.13,38.04,71.26,24.04,8.63
"2020-07-25 00:00:00",203,1.376,0.015,1.373,413.3,48.06,383.5,1.466,6.725,0,177.9,358.6,0.074,25.25,28.36,23.39,78.95,96.8,61.55,1004,1005,1002,26.34,32.99,22.82,25.37,28.44,22.94,26.04,33.52,22.28,26.4,37.1,21.84,25.88,36.09,20.7,0
"2020-07-26 00:00:00",204,1.979,0.009,1.987,389.7,174.7,392.7,0.971,4.875,0,205.5,358.5,0.074,23.54,25.5,21.48,84.3,91.1,73.94,1003,1004,1001,26.01,35.18,22.1,24.04,28.77,21.1,25.19,34.16,21.37,25.51,34.79,21.28,25.41,37.43,20.34,0.005
"2020-07-27 00:00:00",205,2.855,0.74,2.481,930,638.6,518.2,1.017,6.232,0,199.9,358.6,0.074,24.64,27.95,22.09,88.7,96.6,71.29,1001,1002,999,27.65,48.63,21.84,25.45,39.32,21.24,26.81,49,20.63,27.42,52.27,20.24,26.82,51.82,19.54,1.929
"2020-07-28 00:00:00",206,4.527,0.937,3.843,871,522.4,518.5,1.278,10.14,0,204.5,358.8,0.074,28.02,32.85,24.41,79.14,94.8,61.14,1000,1002,998,32.87,53.89,23.41,29.78,40.27,23.86,32.33,51.82,23.22,33.45,54.43,23.32,33.67,59.5,22.69,2.676
"2020-07-29 00:00:00",207,4.987,1.805,3.491,1200,553.4,696.1,1.48,11,0,194.4,358.5,0.074,27.76,33.26,25.09,82.2,93.4,64.68,1003,1004,1001,32.36,58.49,24.15,29.37,41.56,24.43,32.12,59.99,23.87,33.44,64.32,23.64,32.38,63.55,22.74,4.927
"2020-07-30 00:00:00",208,5.092,2.292,2.981,1083,604.4,530.8,1.048,6.643,0,201.2,358.6,0.074,28.37,35.85,25.09,80.5,95.1,51.6,1004,1006,1002,34.21,63.42,24.14,30.34,44.39,24.46,33.54,62.23,23.65,34.27,64.13,23.48,34.8,72.19,22.31,5.516
"2020-07-31 00:00:00",209,5.994,3.415,2.942,1189,835,446.7,1.274,10.71,0,171,358.3,0.074,30.42,36.67,25.91,69.18,89.5,43.36,1005,1007,1004,36.29,59.36,25.07,32.34,44.4,25.59,35.88,60.11,24.85,36.62,63.88,24.53,37.47,69.43,23.5,6.713
"2020-08-01 00:00:00",210,4.441,1.274,3.557,1213,763.9,637.2,1.651,6.273,0,146,358,0.074,30.89,34.42,27.34,69.91,86.2,56.78,1005,1007,1003,34.97,58.47,26.58,32.1,43.29,27.34,34.74,57.32,26.32,35.58,59.76,26.22,36.23,67.2,25.16,2.516
"2020-08-02 00:00:00",211,7.622,8.31,1.103,980,844,179.7,1.605,7.054,0,165.9,357.9,0.074,33.02,38.31,28.56,58.72,78.51,40.43,1003,1005,1001,40.01,63.79,26.77,35.12,45.85,27.82,39.38,62.07,26.71,40.24,65.04,26.48,40.31,69.31,25.33,11.86
"2020-08-03 00:00:00",212,7.539,8.22,1.191,983,851,150.8,1.775,7.465,0,171.6,357.2,0.074,33.3,38.17,29.04,53.22,65.91,38.79,1002,1004,1000,40.26,62.94,26.46,35.35,45.59,28.18,39.46,61.64,26.41,40.14,63.5,26.57,40.12,67.39,24.89,12.44
"2020-08-04 00:00:00",213,7.548,8.25,1.033,966,851,226.5,1.863,8.33,0,143.6,357.1,0.074,32.54,37.08,28.63,56.02,72.1,43.15,1001,1003,998,39.4,60.43,25.74,34.78,45.46,27.32,38.8,60.96,25.55,39.85,63.8,24.96,40.17,68.78,22.58,11.31
"2020-08-05 00:00:00",214,3.329,0.566,2.857,1486,803,721.4,3.057,13.22,0,150.1,358.3,0.074,29.02,32.38,25.91,77.13,93.6,61.55,997,1000,994,30.85,47.28,25.78,29.42,37.14,25.27,31.25,49.44,25.69,31.85,51.91,25.74,30.54,50.8,25.15,1.338
"2020-08-06 00:00:00",215,6.068,3.23,3.545,965,682.7,528.1,1.738,8.66,0,201.4,358.3,0.074,32.19,36.4,28.22,64.25,84.3,49.35,1001,1004,998,37.91,60.09,27.11,33.33,42.46,27.63,36.98,56.5,27.42,37.17,56.89,27.39,38.1,62.19,26.33,8.09
"2020-08-07 00:00:00",216,3.784,0.472,3.373,1232,629.8,653.1,1.414,7.917,0,193,357.5,0.074,32.06,34.9,30.13,62.27,73.13,51.19,1003,1005,1001,35.63,55.73,28.58,32.71,38.13,29.81,34.91,53.15,28.54,35.11,53.59,28.39,35.82,59.59,27.32,1.413
"2020-08-08 00:00:00",217,3.085,0.226,2.89,915,447.6,585.1,1.426,9.73,0,196.7,357.5,0.074,31.69,34.76,28.9,65.59,79.94,52.55,1001,1002,999,34.5,52.96,28.25,32.22,38.84,28.84,33.87,50.31,28.2,33.98,50.92,27.85,34.49,55.07,27.27,0.626
"2020-08-09 00:00:00",218,3.112,0.206,2.975,789.7,386.1,583,1.484,8.04,0,186.9,357.6,0.074,30.67,34.35,27.54,66.39,78.1,55.01,998,1000,996,33.67,50.08,25.66,31.21,37.73,26.91,33.13,48.63,25.33,33.41,50.1,25.42,33.66,52.55,24.68,0.518
"2020-08-10 00:00:00",219,3.763,0.333,3.58,1196,684.6,573.5,1.422,7.67,0,190.8,357.6,0.123,32.09,35.31,29.79,63.48,75.72,52.55,996,997,994,35.8,50.07,28.69,32.81,38.5,29.43,35.22,48.37,28.65,35.66,50.13,28.54,36.01,53.73,27.85,0.643
"2020-08-11 00:00:00",220,4.571,1.302,3.347,1309,734.2,682.4,1.264,11.74,0,212.3,357.6,0.074,30.99,38.17,27,67.91,85.3,41.11,997,1000,995,36.01,63,26.92,32.07,42.05,27.21,35.15,58.77,26.77,35.74,60.81,27.66,35.9,66,25.97,2.861
"2020-08-12 00:00:00",221,6.186,3.818,2.831,1181,770.7,565.8,1.499,7.506,0,181.9,358,0.074,32.35,38.1,26.86,61.96,87.2,38.52,1001,1004,999,38.95,66.52,26.68,34.05,44.67,26.93,38.08,63.82,26.26,32.99,41.57,27.41,39.4,70.07,24.88,6.88
"2020-08-13 00:00:00",222,6.858,6.575,1.884,1196,828,461.9,1.817,11.41,0,196.7,356.8,0.074,33.24,37.08,29.72,48.28,67,39.48,1004,1006,1002,39.49,62.6,27.54,34.8,43.24,29.26,38.18,59.25,27.47,33.51,41.57,29.04,38.97,66.65,26.21,10.44
"2020-08-14 00:00:00",223,7.205,8.01,1.264,1093,837,331.5,1.538,9.6,0,191.9,357.1,0.074,33.72,38.17,29.11,53.13,75.58,37.43,1004,1006,1001,40.24,64.78,27.58,35.29,44.4,28.59,38.81,61.04,27.18,33.74,43.3,28.7,39.53,69.3,25.29,12.05
"2020-08-15 00:00:00",224,6.728,5.861,2.06,993,823,328.7,1.303,7.711,0,210,357,0.074,33.73,39.07,28.49,53.89,74.08,36.07,1003,1004,1001,40.42,64.27,26.76,35.36,44.9,28.05,38.95,59.89,26.44,34.35,45.83,28.3,40.17,66.93,24.67,11.43
"2020-08-16 00:00:00",225,7.156,7.593,1.33,946,804,204.7,1.374,7.67,0,174.6,357.1,0.074,34.36,40.1,28.84,51.21,74.9,27.22,1002,1003,999,41.69,67.66,27.02,36.42,46.41,28.17,40.74,65.4,26.62,35.31,47.48,28.51,41.57,72.56,24.21,12.27
"2020-08-17 00:00:00",226,6.989,6.7,1.785,956,731.5,268.8,1.382,7.218,0,177.7,356.6,0.074,34.07,39.62,29.99,51.1,67.68,35.12,1003,1004,1001,41.27,68.07,28.49,36.03,45.85,29.63,40.44,64.51,28.22,35.21,48.15,29.48,41.23,73,26.41,11.66
"2020-08-18 00:00:00",227,7.062,6.908,1.735,962,773.7,286.4,1.457,7.794,0,178.6,357,0.074,33.28,38.87,27.54,54.01,77.9,33.48,1005,1006,1003,40.9,67.59,26.53,35.43,45.97,27.23,39.48,64.88,25.5,34.31,46.51,27.43,40.46,72.51,23.59,12.12
"2020-08-19 00:00:00",228,6.295,5.544,2.27,1056,741.3,419.6,1.789,7.218,0,146.7,356.6,0.123,33.21,37.63,29.31,53.83,66.11,40.43,1005,1006,1002,40.03,65.19,27.5,35.22,44.49,28.85,38.63,61.26,26.99,34.37,47.67,29.02,39.68,70.42,25.48,10.6
"2020-08-20 00:00:00",229,6.943,6.902,1.627,929,731.9,209.6,1.5,6.437,0,160.4,357,0.123,33.76,39.28,28.63,50.72,76.53,33.08,1004,1005,1001,40.94,66.11,27.31,35.78,45.02,28.36,39.62,62.97,27.15,34.92,46.88,28.74,40.59,71.02,25.08,11.54
"2020-08-21 00:00:00",230,6.596,5.496,2.348,979,741.7,367.5,1.562,7.917,0,170.2,357.3,0.074,33.32,39.28,28.09,54.76,77.35,31.31,1004,1006,1002,40.76,67.38,27.03,35.81,47.35,27.83,39.36,64.88,26.71,34.82,46.78,28.33,40.54,70.9,24.49,10.42
"2020-08-22 00:00:00",231,5.756,2.639,3.715,1093,565,552.8,2.152,8.99,0,188,357.9,0.074,31.48,36.27,28.09,66.86,85.7,38.32,1006,1007,1004,37.55,61.61,27.18,33.75,44.57,27.93,36.69,58.58,26.95,35.03,53.84,28.31,37.56,66.98,25.18,7.562
"2020-08-23 00:00:00",232,5.292,2.533,3.244,1000,581.4,503.5,1.829,8.49,0,161,357.8,0.074,31.41,36.87,27.4,67,86.3,40.57,1004,1006,1002,37.28,60.57,26.63,33.25,43.62,27.07,36.6,59.19,25.98,34.24,51.16,26.25,36.42,64.51,24.28,6.645
"2020-08-24 00:00:00",233,5.632,3.991,2.648,930,644,392.9,1.54,8.45,0,166.4,357.9,0.074,31.67,36.94,27.4,64.01,88.5,38.93,1001,1003,998,38,62.7,26.56,33.8,44.78,27.1,36.86,60.39,25.72,34.5,50.65,26.15,37.19,66.7,24.28,9.6
"2020-08-25 00:00:00",234,5.232,3.338,2.559,944,622.4,358.7,1.378,7.835,0,169,357.6,0.074,32.48,38.99,27.68,59.32,82.7,37.3,998,1000,995,38.79,65.27,26.98,34.67,45.7,27.28,37.59,60.84,25.94,34.98,51.02,26.43,38.07,69.71,24.17,7.801
"2020-08-26 00:00:00",235,5.266,2.884,2.849,947,534.5,519,1.561,13.34,0,219.7,357.4,0.074,31.38,37.9,27.27,63.91,84.8,43.3,996,997,993,37.82,64.96,26.75,33.77,45.68,27.13,36.85,61.73,26.11,34.14,50.75,26.52,37.28,68.21,24.34,7.233
"2020-08-27 00:00:00",236,5.747,4.021,2.453,988,656,390,1.62,8.62,0,218.2,357.6,0.123,30.09,35.58,27.47,66.89,81,44.24,994,996,991,36.77,62.94,26.99,32.66,44.21,27.39,35.74,59.85,26.35,32.81,48.34,27,36.38,65.86,25.1,8.39
"2020-08-28 00:00:00",237,3.847,0.931,3.19,1061,472.5,614.7,1.428,7.835,0,181.6,357.8,0.123,29.06,33.4,25.09,71.01,94.4,48.47,996,999,994,34.1,59.55,25.26,30.68,42.09,24.45,33.09,57.6,24.71,30.78,43.73,25.29,33.29,64.16,23.52,2.964
"2020-08-29 00:00:00",238,1.304,0.004,1.308,389.1,36.14,391.3,1.346,8.04,0,218,358.5,0.074,24.52,26.45,21.82,90,94.8,84.8,999,1001,997,25.87,35.18,22.13,24.32,27.84,21.2,24.92,34.06,21.36,25.05,29.02,22.07,24.6,36.43,20.86,0
"2020-08-30 00:00:00",239,3.067,0.342,2.868,718.8,576.1,600.5,1.068,4.464,0,213.5,358.7,0.123,26.23,31.08,22.77,82.4,97.4,59.84,1002,1004,1000,30.13,48.99,23.22,27.04,38.18,22.54,29.21,45.59,22.54,27.69,42.99,22.95,30.06,53.83,22.04,0.735
"2020-08-31 00:00:00",240,5.271,2.752,3.197,1025,646.2,497.8,1.408,6.848,0,155,358.2,0.123,29.87,35.03,25.36,74.12,91.5,48.74,1003,1005,1001,36.68,64.3,25.21,31.87,42.99,25.43,35.76,62.47,24.46,31.68,44.21,25.58,36.84,67.34,22.92,6.731
"2020-09-01 00:00:00",241,4.989,3.144,2.703,1039,683.5,476,2.114,7.67,0,143.5,358.4,0.074,30.38,35.44,27.27,71.02,90.1,45.47,1003,1005,1001,35.93,61.89,26.63,31.95,41.27,27.41,35.3,58.82,26.62,32.09,45.49,27.5,35.73,65.55,25.3,6.823
"2020-09-02 00:00:00",242,5.961,4.637,2.234,1053,798.3,413.9,2.141,11.16,0,206.1,358,0.074,29.44,34.56,26.45,70.63,84.4,45.13,1001,1003,998,34.68,55.6,25.47,31.3,40.53,26.25,34.38,56.19,25.11,31.44,45.63,26.16,34.71,59.02,23.35,7.971
"2020-09-03 00:00:00",243,5.855,3.813,2.95,948,644.7,454.8,1.811,9.31,0,227,358,0.123,28.66,33.81,25.22,68.05,84.7,46.01,1000,1003,998,34.63,58.4,23.9,30.06,38.2,23.33,33.71,55.72,23.45,30.38,43.85,24.62,34.53,61.67,21.08,8.63
"2020-09-04 00:00:00",244,6.837,6.651,1.823,953,799,212.5,1.338,7.013,0,192.7,357.6,0.123,28.65,34.01,23.96,53.5,84,26.53,1005,1008,1002,36.2,63.12,22.4,30.31,39.19,23.45,34.63,59.07,20.77,30.09,46.64,22.94,35.11,66.3,19.18,11.22
"2020-09-05 00:00:00",245,4.623,2.651,3.017,1079,650.3,535.2,1.241,6.478,0,183.8,356.9,0.123,27.97,32.24,23.25,56.25,77.35,37.84,1006,1008,1005,32.83,54.61,22.63,29.17,36.21,22.79,31.61,51.86,20.26,28.75,39,22.16,31.78,57.14,18.1,6.788
"2020-09-06 00:00:00",246,6.351,5.872,2.029,936,773.7,344.9,1.586,7.917,0,155.7,357.2,0.123,28.11,33.94,23.25,52.19,83.6,17.95,1005,1007,1003,34.92,60,23.12,29.61,38.59,23.11,33.6,57.66,21.53,29.51,44.06,22.77,34.02,61.98,19.77,11.09
"2020-09-07 00:00:00",247,6.888,7.725,1.242,958,853,149,1.867,11.12,0,207.4,356.8,0.074,27.23,32.72,21.14,48.35,82.2,19.99,1003,1005,1001,32.95,54.45,21.19,28.6,36.6,20.7,31.91,54.27,18.31,28.35,43.99,20.15,31.67,57.46,16.66,11.6
"2020-09-08 00:00:00",248,6.377,6.059,1.909,931,733.8,284,1.365,6.643,0,218.8,356.3,0.074,29.54,35.72,23.32,41.26,57.73,26.33,1002,1005,1000,36.35,60.81,21.94,31.18,41.43,22.6,34.6,58,20.01,30.48,47.06,21.75,35.49,63.85,18.04,11.32
"2020-09-09 00:00:00",249,6.144,5.584,1.899,913,711.8,311.8,1.373,7.547,0,174.4,356.5,0.123,29.57,35.79,23.66,47.87,72.99,27.01,1006,1007,1004,36.37,64.45,22.2,30.97,40.56,23.36,35.12,60.59,20.54,30.35,44.67,22.49,35.52,66.48,18.04,10.26
"2020-09-10 00:00:00",250,4.65,2.361,2.905,975,673.8,499.9,1.281,6.108,0,188.4,356.6,0.074,29.42,34.08,24.13,53.77,76.26,35.05,1005,1007,1002,34.77,61.56,23.45,30.76,38.39,23.82,33.68,58.85,22.22,30.18,44.1,23.32,33.83,63.01,19.69,5.447
"2020-09-11 00:00:00",251,2.975,0.712,2.589,781.6,376.4,612,1.079,5.081,0,209.2,357,0.123,27.55,33.67,22.09,66.9,90.4,40.7,1002,1004,1000,30.55,50.56,22.11,28.28,36.85,21.25,29.69,49.28,21.36,28.01,38.3,22.12,29.63,55.39,20.81,2.561
"2020-09-12 00:00:00",252,2.027,0.162,1.914,935,555.8,707.5,1.251,5.656,0,207.2,357.9,0.074,23.07,25.22,20.18,84.9,97.8,73.54,1005,1008,1002,25.57,41.09,20.76,23.31,28.33,20.04,24.79,41.68,20.01,23.53,29.29,20.33,24.7,45.94,19.74,0.412
"2020-09-13 00:00:00",253,3.77,0.74,3.205,1040,653.2,638.6,1.379,5.944,0,203.3,358,0.074,25.44,29.65,22.09,69.72,89.1,45.33,1010,1012,1007,29.73,55.6,21.74,26.45,34.34,21.82,28.46,52.15,20.38,26.6,42.22,21.54,29.12,58.03,19.49,1.739
"2020-09-14 00:00:00",254,2.95,1.237,2.183,810,525,478.7,1.022,4.177,0,211.7,357.8,0.074,24.9,28.36,21.55,72.68,87.8,56.44,1011,1013,1010,28.38,49.98,21.27,25.93,32.44,21.11,27.23,47.91,19.2,25.24,31.72,20.71,27.29,53.13,18.28,3.058
"2020-09-15 00:00:00",255,1.088,0.002,1.092,273.9,0.373,275.7,0.779,2.903,0,219.2,358.2,0.074,22.45,24,20.87,88.8,94.5,79.53,1010,1011,1008,23.99,29.11,21.73,22.53,24.66,20.78,22.67,27.6,20.48,22.84,25.77,21.17,22.34,27.73,19.3,0
"2020-09-16 00:00:00",256,1.16,0.002,1.166,266.8,1.118,269,0.67,2.492,0,215.8,358.5,0.074,22.72,24.48,21.27,93.9,99.3,83.8,1006,1009,1004,24.36,32.76,21.63,22.73,25.44,20.9,23.38,31.41,20.78,23.22,25.95,21.33,23.43,33.34,20.27,0
"2020-09-17 00:00:00",257,1.234,0.004,1.243,666.5,16.76,658.9,0.845,3.108,0,176.5,358.6,0.074,24.04,26.31,22.74,92.9,99.4,77.62,1006,1007,1004,25.5,38.22,23.02,24.01,27.71,22.63,24.91,36.81,22.51,24.5,29.61,22.82,25.06,42.34,22.11,0
"2020-09-18 00:00:00",258,0.567,0.002,0.569,284.9,0.372,287,1.607,9.97,0,202.1,359,0.049,21.06,23.45,18.21,96.4,99.4,93.7,1007,1012,1003,21.69,23.86,18.5,20.79,23.03,17.88,21.04,23.04,17.89,21.23,23.48,18.17,20.91,24.35,17.61,0
"2020-09-19 00:00:00",259,0.693,0.001,0.695,179.5,0.372,180.6,0.604,9.68,0,213.8,358.9,0.098,17.21,19.09,16.06,92.2,94.8,85.4,1014,1016,1012,18.93,20.47,17.52,16.85,18.38,16.15,17.25,18.51,16.37,17.51,18.98,16.77,17.07,18.94,16.07,0
"2020-09-20 00:00:00",260,0.94,0.004,0.944,442.4,4.47,445.4,0.545,3.231,0,196.3,359.1,0.098,18.8,20.73,16.88,94.9,98.5,85.9,1013,1015,1012,21.08,30.51,18.26,18.76,21.51,16.69,19.77,30.01,16.69,19.19,23.37,16.92,19.95,33.61,16.44,0
"2020-09-21 00:00:00",261,3.459,1.371,2.336,1082,745.2,695.1,0.813,7.752,0,168.1,359.1,0.123,22.03,26.45,19.47,78.69,98.3,48.19,1013,1014,1011,26.01,50.08,20.13,22.55,30.25,19.36,25.33,50.49,19.15,22.89,35.38,19.66,25.53,55.15,18.64,2.599
